,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
1816,2789348510.0,5.447733e-08,0.37767278900197915,0.33,0.6,0.25,56,2.2990765697209476
1817,48.0,3.210343e-06,0.31980380763932287,0.33,0.6,0.25,57,0.6864645615229519
1818,86.0,1.636427e-06,0.34121867496373637,0.33,0.6,0.25,57,0.42742654533063207
1819,92.0,4.312866e-08,0.25278724170887756,0.33,0.6,0.25,57,1.3171413562011465
1820,97.0,1.988024e-07,0.5332742375288225,0.33,0.6,0.25,57,1.6940790255101494
1821,132.0,4.405e-08,0.2475,0.33,0.6,0.25,57,1.7253589322912424
1822,137.0,8.140177e-07,0.4025688342622034,0.33,0.6,0.25,57,1.144833478509642
1823,3696193412.0,3.394362e-08,0.173695812520291,0.33,0.6,0.25,57,5.203069754296697
1824,40.0,2.309083e-06,0.2682445550466129,0.33,0.6,0.25,58,0.9882832866254546
1825,88.0,2.160882e-06,0.39519773690484317,0.33,0.6,0.25,58,0.46994078789802335
1826,108.0,1.484851e-06,0.3123462584293872,0.33,0.6,0.25,58,0.6938837853541692
1827,54.0,2.20287e-06,0.3323056394027631,0.33,0.6,0.25,59,0.9546548596411459
1828,69.0,9.051879e-07,0.41049404766519737,0.33,0.6,0.25,59,0.39073387020531913
1829,123.0,2.550734e-06,0.3502628709631803,0.33,0.6,0.25,59,0.5752217377557338
1830,138.0,4.405e-08,0.2475,0.33,0.6,0.25,59,1.6564165425554938
1831,146.0,4.405e-08,0.2475,0.33,0.6,0.25,59,1.66655993843556
1832,147.0,4.405e-08,0.2475,0.33,0.6,0.25,59,1.309711609453415
1833,3187199216.0,4.055303e-08,0.0,0.33,0.6,0.25,59,5.202316525633311
1834,3401497744.0,2.216814e-08,0.0,0.33,0.6,0.25,59,9.545339910827657
1835,40.0,2.64202e-06,0.36209661614547173,0.33,0.6,0.25,60,0.5073258577950662
1836,112.0,4.405e-08,0.2475,0.33,0.6,0.25,60,1.4208934688115946
1837,116.0,4.405e-08,0.2475,0.33,0.6,0.25,60,1.697825501061923
1838,132.0,8.81e-08,0.24749999999999997,0.33,0.6,0.25,60,1.317306228133028
1839,135.0,2.543054e-06,0.3140793572753122,0.33,0.6,0.25,60,0.8413176428649508
1840,143.0,4.92371e-08,0.4428520363709479,0.33,0.6,0.25,60,1.7988759684734028
1841,148.0,2.2025e-08,0.49499999999999994,0.33,0.6,0.25,60,1.6184273287634583
1842,438292632.0,2.700747e-08,0.0,0.33,0.6,0.25,60,5.2027405462955105
1843,2063946235.0,3.88629e-08,0.0,0.33,0.6,0.25,60,9.550694512468986
1844,4069401935.0,2.2025e-08,0.0,0.33,0.6,0.25,60,1.83242925233374
1845,39.0,2.204056e-06,0.4588185776349364,0.33,0.6,0.3,2,0.4538855226013821
1846,41.0,3.35445e-08,0.5108575966482335,0.33,0.6,0.3,2,1.260519327297987
1847,54.0,1.70815e-06,0.30290089400218606,0.33,0.6,0.3,2,1.0895572376317981
1848,72.0,1.598852e-06,0.29030737180815314,0.33,0.6,0.3,2,0.6933443143861308
1849,3869596591.0,2.679098e-08,0.0,0.33,0.6,0.3,2,5.203485306226988
1850,30.0,1.019873e-06,0.5007699743575635,0.33,0.6,0.3,5,0.41318459219355363
1851,36.0,2.497379e-06,0.31408354596094834,0.33,0.6,0.3,5,0.9297422529745537
1852,58.0,2.162097e-06,0.32299518101244484,0.33,0.6,0.3,5,0.5466524354792741
1853,136.0,4.405e-08,0.231,0.33,0.6,0.3,5,1.6896181917853221
1854,14.0,4.405e-08,0.743068966,0.33,0.6,0.3,6,1.942686553016123
